2021-10-12 04:39:33, 1, 1350.0350000000003, 148, -0.007373806943253773, 674664.7442454268
2021-10-12 04:39:46, 10, 4275.621000000077, 136, -0.007841377503170472, 439135.83730945125
2021-10-12 04:39:48, 12, 13228.769500000095, 149, -0.006166678376314117, 3211291.6597560975
2021-10-12 04:40:10, 33, 16510.406500000106, 141, -0.007752852723365877, 21024367.92987805
2021-10-12 04:40:17, 38, 26203.9725000002, 140, -0.008306400750468417, 4846819.989481708
2021-10-12 04:40:36, 55, 28820.284000000298, 147, -0.008068414623054063, 960401.6857469513
2021-10-12 04:40:45, 63, 32934.909000000196, 142, -0.00622099468984255, 2260740.624085366
2021-10-12 04:40:46, 64, 38214.249000000156, 145, -0.007169921768874658, 1758213.1457317073
2021-10-12 04:40:47, 65, 40276.123000000094, 141, -0.008767950998210325, 826671.205144817
2021-10-12 04:41:22, 97, 42597.23900000023, 151, -0.010330265106224432, 545297.285632622
2021-10-12 04:41:31, 103, 45114.46350000033, 144, -0.007266324040729825, 341629.06484375
2021-10-12 04:45:29, 277, 48158.8225000002, 158, -0.008837564507635629, 8275900.578353658
2021-10-12 04:45:31, 279, 50921.38400000015, 158, -0.012056091536835926, 12025.23915539253
2021-10-12 04:48:34, 469, 54302.78250000019, 181, -0.0077908571173505095, 4176429.6780487807
2021-10-12 04:49:27, 507, 57693.44299999983, 182, -0.011620747497895868, 441712.7778582317
2021-10-12 04:49:47, 527, 59936.11949999993, 184, -0.007166352470564406, 1572767.3724085365
2021-10-12 04:49:54, 533, 65665.92899999996, 187, -0.008933737292522337, 607288.2444931403
2021-10-12 04:49:55, 534, 67706.56399999995, 187, -0.014710277827774605, 1428519.2750762196
2021-10-12 04:49:56, 535, 72371.6204999999, 189, -0.008063614840914564, 1716270.2266006097
2021-10-12 04:49:57, 536, 75678.63900000005, 192, -0.009389668657648854, 7061464.487195122
2021-10-12 04:49:58, 537, 77694.65450000003, 193, -0.007671209951726401, 1344795.4542682928
2021-10-12 04:50:16, 550, 85217.75400000035, 188, -0.009040455311173345, 12188770.332926828
2021-10-12 04:50:23, 555, 87956.66350000034, 194, -0.0060072350429325565, 2141988.562652439
2021-10-12 04:51:46, 620, 90358.92400000068, 200, -0.004743525958279284, 2490230.5724085364
2021-10-12 04:52:41, 672, 92564.78750000046, 192, -0.009172900638929227, 725232.4172827743
2021-10-12 04:52:50, 678, 97807.8200000006, 191, -0.009075302948675505, 964595.8601371951
2021-10-12 04:58:55, 918, 106294.19050000067, 190, -0.009213284548462892, 7075382.168292684
2021-10-12 04:59:42, 947, 109933.41000000076, 196, -0.008663487925035199, 7323576.365548781
2021-10-12 04:59:53, 954, 112998.89650000047, 189, -0.010411452629217288, 4040077.9439024385
2021-10-12 05:00:25, 976, 118455.76800000043, 187, -0.005623097844967027, 3467363.503506097
2021-10-12 05:00:28, 979, 121198.58250000046, 196, -0.005528209123351589, 46398.127453315545
2021-10-12 05:00:31, 981, 128571.52850000042, 193, -0.006368156704233914, 544320.9621379573
2021-10-12 05:00:47, 995, 131487.3905000002, 197, -0.003980316330746907, 514285.97568597563
2021-10-12 05:00:51, 998, 135020.1305000003, 196, -0.0036905757719423713, 971276.559222561
2021-10-12 05:00:52, 999, 139860.16400000028, 198, -0.005675592037235819, 2321342.1839939025
2021-10-12 05:01:08, 1012, 144850.06850000017, 198, -0.00635821092419508, 9196578.728048781
2021-10-12 05:01:33, 1036, 149200.30100000015, 195, -0.003927939730446513, 1524440.9979420733
2021-10-12 05:01:37, 1039, 151437.1680000002, 199, -0.008699302607011504, 70004.75710746952
2021-10-12 05:02:21, 1083, 157370.46550000017, 197, -0.011197901826079298, 1718035.8833841463
2021-10-12 05:02:25, 1086, 161016.59650000022, 200, -0.005972595376575866, 528585.3960746952
2021-10-12 05:02:26, 1087, 167882.7565000002, 192, -0.005046291104177149, 1751219.9852134148
2021-10-12 05:02:29, 1089, 175113.7530000002, 198, -0.007235195319645289, 7255959.834756097
2021-10-12 05:02:57, 1116, 180683.45550000021, 200, -0.007382689816195791, 7677434.29359756
2021-10-12 05:02:59, 1118, 185508.43500000035, 199, -0.010435501976710993, 2302991.381707317
2021-10-12 05:35:20, 2742, 191785.0950000002, 204, -0.007781218737363815, 1739696.1282012195
2021-10-12 05:39:41, 3011, 197802.32350000026, 205, -0.00563088975301603, 1544407.554039634
2021-10-12 05:39:47, 3016, 207141.01250000048, 205, -0.004878599760009022, 4252202.514786585
2021-10-12 08:37:14, 12417, 209160.51399999997, 191, -0.00923471690678015, 1787990.8258384147
2021-10-12 10:48:41, 20020, 214089.69850000055, 170, -0.013992275443018936, 4168435.754268293
