,Date,Open,Close,Low,High,Volume
14504,1457676000,1.11762,1.11615,1.11603,1.118175,0.0
14505,1457679600,1.11615,1.11457,1.11355,1.11813,0.0
14506,1457683200,1.11457,1.111335,1.110485,1.11557,0.0
14507,1457686800,1.111335,1.111085,1.11105,1.114505,0.0
14508,1457690400,1.111085,1.10843,1.10833,1.11126,0.0
14509,1457694000,1.10843,1.11052,1.10805,1.110615,0.0
14510,1457697600,1.11052,1.10984,1.10911,1.11197,0.0
14511,1457701200,1.10984,1.11244,1.10873,1.11267,0.0
14512,1457704800,1.11244,1.11432,1.111545,1.11443,0.0
14513,1457708400,1.11432,1.11587,1.113595,1.11696,0.0
14514,1457712000,1.11587,1.11783,1.11543,1.119345,0.0
14515,1457715600,1.11783,1.115625,1.11426,1.11804,0.0
14516,1457719200,1.115625,1.11616,1.11553,1.11653,0.0
14517,1457722800,1.11616,1.11581,1.11544,1.116365,0.0
14518,1457726400,1.11581,1.115075,1.11487,1.116065,0.0
14519,1457730000,1.115075,1.114755,1.114655,1.115445,0.0
14520,1457899200,1.113225,1.11386,1.113225,1.113955,0.0
14521,1457902800,1.11386,1.11451,1.113765,1.11451,0.0
14522,1457906400,1.11451,1.1165,1.11451,1.11726,0.0
14523,1457910000,1.1165,1.116555,1.116025,1.11764,0.0
14524,1457913600,1.116555,1.11521,1.11514,1.116555,0.0
14525,1457917200,1.11521,1.115315,1.11486,1.115915,0.0
14526,1457920800,1.115315,1.11581,1.115245,1.11595,0.0
14527,1457924400,1.11581,1.11581,1.1156,1.11597,0.0
14528,1457928000,1.11581,1.116315,1.1156,1.11636,0.0
14529,1457931600,1.116315,1.115785,1.115755,1.116675,0.0
14530,1457935200,1.115785,1.115175,1.115175,1.1164,0.0
14531,1457938800,1.115175,1.11421,1.113535,1.11611,0.0
14532,1457942400,1.11421,1.111555,1.111255,1.11421,0.0
14533,1457946000,1.111555,1.112515,1.111255,1.113615,0.0
14534,1457949600,1.112515,1.11135,1.110505,1.112705,0.0
14535,1457953200,1.11135,1.110765,1.10986,1.111695,0.0
14536,1457956800,1.110765,1.112585,1.11067,1.113435,0.0
14537,1457960400,1.112585,1.11113,1.11003,1.112905,0.0
14538,1457964000,1.11113,1.11002,1.109365,1.11216,0.0
14539,1457967600,1.11002,1.11064,1.109365,1.11093,0.0
14540,1457971200,1.11064,1.110035,1.10998,1.11223,0.0
14541,1457974800,1.110035,1.10852,1.10839,1.110755,0.0
14542,1457978400,1.10852,1.109345,1.10781,1.10939,0.0
14543,1457982000,1.109345,1.109745,1.109345,1.109925,0.0
14544,1457985600,1.109745,1.11024,1.109745,1.110705,0.0
14545,1457989200,1.11024,1.110195,1.109965,1.11036,0.0
14546,1457992800,1.110195,1.11035,1.110005,1.1108,0.0
14547,1457996400,1.11035,1.11001,1.10996,1.110395,0.0
14548,1458000000,1.11001,1.109925,1.1094,1.110095,0.0
14549,1458003600,1.109925,1.11091,1.10985,1.110925,0.0
14550,1458007200,1.11091,1.111015,1.110695,1.1115,0.0
14551,1458010800,1.111015,1.11099,1.11017,1.11129,0.0
14552,1458014400,1.11099,1.11072,1.110655,1.111175,0.0
14553,1458018000,1.11072,1.110645,1.11002,1.110845,0.0
14554,1458021600,1.110645,1.11062,1.110205,1.110735,0.0
14555,1458025200,1.11062,1.11153,1.10836,1.112005,0.0
14556,1458028800,1.11153,1.11107,1.110625,1.112055,0.0
14557,1458032400,1.11107,1.10735,1.10721,1.111425,0.0
14558,1458036000,1.10735,1.10851,1.10735,1.10921,0.0
