Date,Open,Close,Low,High,Volume
1588989600,9827.911,9814.619,9801.9145,9848.0915,654.323148
1588990500,9815.395,9814.013,9809.1505,9835.61,560.65748
1588991400,9814.408,9840.4745,9814.408,9844.552,365.20232
1588992300,9840.572,9824.7115,9820.6815,9846.6965,306.017892
1588993200,9824.7115,9851.6345,9824.7115,9854.6355,367.495601
1588994100,9851.8835,9845.2405,9838.4575,9865.211,408.268714
1588995000,9845.2405,9843.345,9841.012,9853.4495,243.297651
1588995900,9843.345,9839.045,9832.4325,9852.4605,370.331969
1588996800,9838.3575,9828.582,9810.6205,9854.0365,674.781474
1588997700,9829.377,9824.0535,9797.919,9831.581,635.694037
1588998600,9823.9935,9803.3455,9797.52,9835.016,512.572843
1588999500,9803.272,9805.6595,9759.615,9806.7665,1420.617885
1589000400,9805.6495,9757.3225,9750.568,9805.6495,722.28106
1589001300,9756.827,9770.1345,9728.191,9785.469,967.14197
1589002200,9769.55,9808.8515,9768.6155,9809.8145,599.397283
1589003100,9807.984,9805.715,9793.2015,9815.555,452.713088
1589004000,9806.2825,9792.014,9776.233,9810.5375,545.147296
1589004900,9791.405,9762.667,9758.856,9796.582,823.599824
1589005800,9762.667,9774.944,9743.7055,9775.485,747.162291
1589006700,9775.015,9673.3115,9632.925,9775.485,3711.329454
1589007600,9673.342,9710.079,9611.293,9715.1905,1871.158717
1589008500,9710.864,9650.7575,9649.9135,9710.864,1240.802291
1589009400,9650.6065,9592.9525,9580.0655,9675.745,2079.364647
1589010300,9592.0775,9570.475,9542.6055,9637.8105,2190.161676
1589011200,9569.4295,9618.903,9568.583,9629.1465,1409.027987
1589012100,9618.75,9640.321,9617.3345,9671.053,1373.678548
1589013000,9640.072,9628.2015,9625.8805,9656.918,612.000494
1589013900,9627.7605,9653.97,9616.9695,9655.795,729.120555
1589014800,9654.1105,9688.381,9640.843,9693.8605,921.622074
1589015700,9688.347,9675.54,9661.2215,9691.695,931.510021
1589016600,9674.045,9631.6555,9624.8725,9674.3245,888.226637
1589017500,9631.0275,9669.022,9622.489,9670.8055,589.680624
1589018400,9669.022,9601.96,9599.0915,9669.318,651.762403
1589019300,9601.7155,9592.418,9571.0425,9624.2445,1104.06805
1589020200,9591.7245,9569.5315,9536.3075,9619.568,1490.019243
1589021100,9569.5315,9604.9125,9557.882,9621.8905,830.819475
1589022000,9604.4735,9599.9995,9576.0055,9633.164,778.56484
1589022900,9597.134,9522.789,9518.1705,9600.908,1579.616077
1589023800,9528.843,9539.736,9496.4395,9559.3925,1641.120704
1589024700,9539.7855,9614.384,9538.559,9615.9055,1024.629431
1589025600,9614.9375,9640.8225,9585.551,9650.415,1033.792093
1589026500,9640.8225,9621.96,9605.92,9640.8225,587.962024
1589027400,9622.142,9637.9125,9614.1945,9653.072,664.515505
1589028300,9639.848,9646.704,9638.296,9668.579,674.838656
1589029200,9646.725,9615.9055,9597.3435,9647.7195,600.424776
1589030100,9615.955,9635.576,9612.913,9635.576,309.047782
1589031000,9635.8155,9672.9565,9635.8155,9675.745,773.680007
1589031900,9672.87,9693.5805,9654.181,9693.5805,663.737102
1589032800,9693.6205,9665.2015,9652.813,9694.708,788.728681
1589033700,9665.2015,9659.6255,9641.401,9665.77,576.361843
1589034600,9659.7455,9685.0835,9654.728,9685.6405,491.256789
1589035500,9684.6085,9673.79,9658.7645,9685.72,592.725905
1589036400,9673.79,9646.169,9631.446,9674.109,747.700884
1589037300,9646.1745,9627.895,9609.7605,9651.923,672.458567
1589038200,9627.895,9620.1445,9604.0095,9635.087,631.551458
1589039100,9620.1835,9664.3595,9620.1835,9669.81,652.702084
1589040000,9663.5155,9693.511,9648.9495,9697.443,826.874373
1589040900,9693.511,9724.0255,9687.3615,9747.358,1488.086455
1589041800,9723.8365,9727.3015,9688.8255,9744.8395,843.377739
1589042700,9727.615,9734.334,9715.645,9750.318,599.49122
1589043600,9734.3635,9709.142,9706.4155,9739.454,468.866448
1589044500,9709.019,9722.0915,9705.6805,9737.1675,428.647591
1589045400,9721.301,9723.148,9718.528,9743.575,282.528747
1589046300,9722.598,9752.379,9722.5415,9769.72,579.332981
1589047200,9750.8445,9746.647,9730.787,9752.1185,584.675168
1589048100,9746.428,9728.224,9725.6305,9761.718,460.910244
1589049000,9728.6325,9730.2795,9712.4885,9737.2345,388.902971
1589049900,9729.299,9714.438,9697.494,9730.6075,470.548995
1589050800,9714.438,9720.732,9705.9495,9730.7455,404.60292
1589051700,9720.732,9733.0945,9718.777,9742.039,349.743343
1589052600,9732.8975,9742.2185,9727.615,9747.005,268.406877
1589053500,9743.3755,9720.156,9717.8335,9743.3755,343.905695
1589054400,9720.51,9735.9635,9720.311,9738.7975,355.602761
1589055300,9735.854,9738.9765,9735.854,9748.3855,259.716408
1589056200,9737.452,9664.8025,9646.5805,9737.7805,1123.280195
1589057100,9665.375,9631.51,9577.7815,9686.839,1942.221875
1589058000,9631.684,9612.5235,9560.3755,9634.1285,1415.246054
1589058900,9612.3545,9614.411,9600.2615,9641.095,635.573093
1589059800,9614.389,9616.643,9585.652,9636.5255,370.133505
1589060700,9617.019,9588.443,9576.0055,9631.6915,600.369059
1589061600,9587.646,9638.8375,9556.8255,9653.0185,799.994964
1589062500,9639.1865,9601.911,9599.629,9639.1865,478.509815
1589063400,9601.861,9613.4215,9600.1645,9622.965,391.099734
1589064300,9613.4215,9576.953,9540.165,9613.4215,1155.017666
1589065200,9576.514,9572.045,9535.407,9597.766,766.632814
1589066100,9572.045,9594.471,9568.7435,9601.92,740.767137
1589067000,9594.455,9539.6165,9536.0655,9609.7395,969.079035
1589067900,9537.549,9512.634,9501.193,9552.287,1628.868557
1589068800,9514.75,9317.415,9317.415,9545.5085,5446.536255
1589069700,9318.7565,8505.3515,8105.775,9320.5015,19627.71069
1589070600,8495.59,8610.173,8479.709,8675.9745,11322.85087
1589071500,8613.507,8681.2185,8511.3515,8854.806,9278.103339
1589072400,8680.8075,8720.8625,8620.3585,8748.1915,4101.700106
1589073300,8718.928,8706.1855,8679.3185,8748.0805,2705.085454
1589074200,8706.123,8668.9585,8625.6685,8712.505,2756.112401
1589075100,8668.2405,8690.2255,8557.197,8711.8885,3126.318679
1589076000,8690.2255,8646.115,8638.3555,8694.666,1692.306646
1589076900,8649.557,8657.3525,8614.825,8662.074,1297.258126
1589077800,8658.3055,8670.824,8641.0155,8683.2325,968.415737
1589078700,8671.43,8639.697,8630.126,8682.1145,948.174152
1589079600,8640.142,8500.6095,8327.8345,8650.353,5256.015966
1589080500,8498.9195,8564.7495,8496.8845,8603.1975,2263.734995
1589081400,8563.7985,8592.6455,8552.59,8622.068,1288.204273
1589082300,8593.6125,8603.173,8580.678,8645.2545,1010.31494
1589083200,8602.1855,8572.2855,8517.9245,8603.3825,2075.863969
1589084100,8572.1495,8502.6385,8488.3835,8581.9165,1338.124264
1589085000,8501.48,8462.925,8449.1295,8534.4855,2247.371318
1589085900,8462.762,8540.233,8459.604,8552.167,1179.41112
1589086800,8538.7885,8599.55,8529.3035,8605.6775,1548.14421
1589087700,8600.3825,8605.7145,8565.5175,8605.7145,894.369056
1589088600,8605.748,8608.9605,8600.968,8635.0635,1114.675804
1589089500,8608.4305,8599.258,8581.2835,8617.006,753.041939
1589090400,8599.3885,8569.89,8541.372,8601.757,959.110437
1589091300,8569.553,8571.473,8557.223,8594.922,602.355086
1589092200,8571.3815,8579.5525,8552.4845,8589.0975,734.952285
1589093100,8579.5525,8581.3675,8565.61,8609.3575,901.872954
1589094000,8580.383,8623.592,8578.5055,8627.9095,828.92382
1589094900,8623.7045,8753.287,8623.7045,8754.8635,2488.364457
1589095800,8754.488,8721.329,8685.407,8763.0325,1411.06966
1589096700,8722.0955,8790.3405,8715.156,8812.0965,2264.882405
1589097600,8789.378,8844.737,8763.2175,8877.1305,3336.081597
1589098500,8843.7565,8809.294,8756.5135,8847.8305,1854.499435
1589099400,8806.677,8828.989,8757.1695,8829.7365,1288.051583
1589100300,8831.027,8789.8345,8787.9805,8831.027,894.403765
1589101200,8790.1165,8792.3245,8761.0735,8804.7385,963.178148
1589102100,8792.5485,8790.135,8781.3265,8825.128,858.311954
1589103000,8791.2295,8807.644,8783.6695,8827.8115,510.930968
1589103900,8807.536,8726.337,8723.0495,8807.92,1284.175719
1589104800,8728.7635,8739.1465,8672.1855,8769.182,1795.720962
1589105700,8738.9385,8727.442,8713.3835,8756.287,794.85497
1589106600,8725.397,8797.7225,8724.212,8811.1535,1106.88768
1589107500,8796.1815,8788.18,8774.53,8807.915,906.532824
1589108400,8787.708,8755.4315,8730.646,8792.9575,708.494148
1589109300,8755.4315,8694.223,8666.231,8765.9585,1309.86705
1589110200,8693.114,8665.369,8642.577,8716.351,1374.296057
1589111100,8667.0765,8714.963,8653.29,8726.3245,1028.058948
1589112000,8713.2175,8684.1405,8666.8975,8715.2775,605.570435
1589112900,8684.0605,8743.2125,8683.843,8750.0755,891.547405
1589113800,8743.529,8742.857,8719.1825,8753.0575,791.105474
1589114700,8742.7985,8694.6485,8684.27,8743.7365,708.804172
1589115600,8694.904,8698.135,8670.0955,8715.8975,535.652729
1589116500,8698.195,8778.0055,8698.195,8794.304,1090.958329
1589117400,8776.559,8755.1025,8745.527,8780.406,671.353168
1589118300,8755.1125,8751.472,8748.791,8784.9395,499.112121
1589119200,8748.958,8763.0225,8728.1305,8767.1075,448.065777
1589120100,8763.0225,8725.2175,8706.8845,8763.0225,787.446494
1589121000,8725.4045,8718.7335,8704.8015,8743.9205,528.770513
1589121900,8718.7335,8637.7565,8599.009,8725.048,2089.963082
1589122800,8637.683,8639.5295,8562.909,8669.323,2265.556069
1589123700,8638.4845,8687.1225,8633.9295,8694.6245,954.439131
1589124600,8687.103,8640.739,8629.7065,8689.2175,980.227674
1589125500,8640.9535,8630.0835,8552.9235,8641.079,1385.392398
1589126400,8630.0475,8643.7725,8585.443,8664.468,1072.825955
1589127300,8643.26,8581.717,8553.9005,8653.8095,1505.150037
1589128200,8583.5525,8442.0705,8364.6375,8600.586,6154.188718
1589129100,8442.655,8238.793,8235.2495,8503.0095,4609.990163
1589130000,8246.579,8406.546,8246.579,8455.565,4238.689021
1589130900,8405.425,8489.2095,8403.2245,8514.5035,1945.934942
1589131800,8489.113,8480.324,8461.241,8525.9805,1610.314871
1589132700,8478.7555,8505.0035,8456.6205,8516.4045,882.569271
1589133600,8507.283,8530.942,8496.2425,8547.215,1183.68262
1589134500,8529.559,8473.0155,8466.6695,8536.0295,920.628441
1589135400,8473.398,8456.3945,8400.9505,8485.0715,1668.892382
1589136300,8456.473,8466.4255,8446.711,8495.0245,818.791322
1589137200,8466.3745,8511.2725,8463.7675,8517.2685,618.259882
1589138100,8511.4625,8512.797,8481.608,8519.501,610.116452
1589139000,8513.3285,8492.5395,8472.6505,8543.2915,1045.254691
1589139900,8492.4615,8478.7555,8478.7555,8530.4895,583.171463
1589140800,8480.5455,8680.6005,8480.5455,8759.524,4842.095481
1589141700,8679.9675,8705.521,8667.9325,8722.8175,981.62334
1589142600,8705.6655,8665.338,8648.3305,8746.7235,1193.455556
1589143500,8665.3275,8641.6955,8641.6955,8712.3645,848.176174
1589144400,8641.4755,8665.291,8641.4755,8729.7005,1015.574216
1589145300,8665.3015,8690.774,8655.298,8693.218,439.642105
1589146200,8690.2695,8716.3095,8683.8915,8717.425,373.858055
1589147100,8716.3175,8696.729,8688.2305,8760.8395,942.132806
1589148000,8695.0135,8689.9555,8664.1035,8753.5165,922.349945
1589148900,8690.365,8699.7115,8679.7295,8723.6915,542.425345
1589149800,8698.795,8721.842,8697.0805,8724.1405,381.921649
1589150700,8722.063,8756.05,8721.347,8775.051,842.090174
1589151600,8756.05,8723.7385,8689.417,8814.5725,1998.863121
1589152500,8723.769,8643.0935,8604.659,8734.1205,1716.846366
1589153400,8643.0935,8630.2795,8543.6435,8660.8615,2245.585994
1589154300,8627.0535,8702.3865,8623.163,8757.1505,1613.661838
1589155200,8700.9585,8723.687,8700.4225,8770.0415,1201.589653
1589156100,8723.6015,8756.7595,8723.6015,8773.0075,741.596953
1589157000,8756.3845,8736.6965,8728.07,8782.993,745.395145
1589157900,8736.833,8748.23,8679.8115,8748.3995,1083.725229
1589158800,8748.0145,8724.8885,8709.2025,8752.7335,594.145754
1589159700,8724.358,8691.2125,8665.2275,8727.489,742.859898
1589160600,8690.383,8723.1325,8680.2175,8723.1325,437.299787
1589161500,8723.7865,8689.107,8682.2635,8723.7865,388.775761
1589162400,8690.155,8694.9215,8671.2625,8701.968,488.989842
1589163300,8694.9215,8709.2185,8691.637,8730.3755,508.06927
1589164200,8709.619,8727.2335,8708.9915,8734.7195,457.73241
1589165100,8727.5015,8726.088,8710.731,8738.095,385.237827
1589166000,8725.914,8739.4575,8720.6345,8745.837,323.122024
1589166900,8739.4815,8697.7265,8677.3125,8739.8505,746.50348
1589167800,8697.7265,8671.0565,8636.919,8701.193,1131.503358
1589168700,8671.178,8674.3295,8652.001,8694.5825,532.382777
1589169600,8674.6985,8669.7065,8649.979,8686.4275,504.111478
1589170500,8668.8185,8657.216,8613.4045,8685.238,1129.500986
1589171400,8657.9955,8665.8975,8656.011,8688.1805,321.627486
1589172300,8665.897,8612.6125,8599.1665,8665.897,670.83414
1589173200,8612.011,8630.019,8592.1605,8645.694,606.600922
1589174100,8630.1655,8624.101,8596.842,8651.4025,690.850797
1589175000,8624.6015,8655.7525,8620.296,8655.7525,412.606272
1589175900,8655.961,8667.6345,8649.544,8676.32,693.051484
1589176800,8667.352,8673.2775,8644.9985,8678.245,390.974473
1589177700,8673.663,8698.0095,8669.8075,8708.4895,658.203676
1589178600,8697.856,8676.3165,8672.364,8701.7535,462.442436
1589179500,8679.517,8662.2155,8655.661,8684.7815,863.857723
1589180400,8662.7645,8675.572,8646.435,8684.073,646.607828
1589181300,8674.7535,8649.936,8641.0745,8683.2325,568.58042
1589182200,8649.936,8642.131,8603.6665,8654.355,1105.053069
1589183100,8641.088,8640.9195,8614.5295,8661.936,556.799694
1589184000,8642.794,8597.283,8574.5715,8663.2825,1306.777602
1589184900,8594.297,8574.2915,8547.05,8624.635,989.145029
1589185800,8572.991,8595.363,8556.6895,8610.317,997.325117
1589186700,8595.9615,8614.7745,8595.036,8621.757,449.439121
1589187600,8614.1385,8569.5535,8527.696,8616.829,1026.148844
1589188500,8568.8035,8558.832,8544.74,8591.371,828.540671
1589189400,8555.533,8514.406,8501.4495,8569.038,1601.193846
1589190300,8514.3435,8465.506,8456.885,8533.6075,1928.298595
1589191200,8466.365,8621.4975,8464.8405,8653.7025,2356.367911
1589192100,8623.6165,8647.822,8623.6165,8681.7555,1969.423289
1589193000,8647.822,8742.5115,8647.822,8768.02,2585.90058
1589193900,8741.406,8781.8955,8740.0035,8858.9435,4185.787096
1589194800,8781.0675,8759.4205,8725.768,8815.822,1395.716078
1589195700,8758.981,8821.629,8758.981,8831.99,1283.39687
1589196600,8824.5385,8797.257,8779.0985,8848.182,1392.890898
1589197500,8797.701,8903.5625,8797.701,8966.686,4559.384287
1589198400,8905.7955,8982.3715,8877.7555,9010.0385,4249.928388
1589199300,8983.412,9119.6015,8975.2395,9131.25,6319.148732
1589200200,9119.913,9048.4345,9022.9165,9144.246,5316.560996
1589201100,9046.863,8836.9375,8718.658,9046.863,6871.091663
1589202000,8835.0865,8867.653,8821.1345,8945.575,2537.125332
1589202900,8867.5205,8777.2005,8737.017,8911.3645,3087.838376
1589203800,8777.361,8821.905,8757.4485,8844.054,1651.361879
1589204700,8821.692,8824.658,8801.1715,8864.521,1183.796414
1589205600,8826.0705,8890.094,8825.905,8919.5225,1884.170263
1589206500,8888.7175,8885.7665,8834.9465,8891.6635,1135.538229
1589207400,8886.2635,8832.249,8817.9055,8887.6505,1164.06449
1589208300,8831.2815,8848.653,8817.8655,8879.861,1100.007286
1589209200,8848.9625,8928.66,8790.9425,8930.2825,1795.786395
1589210100,8924.9575,8917.6555,8874.349,8928.152,1212.834385
1589211000,8917.6555,8879.5805,8850.7925,8933.3805,1348.335438
1589211900,8879.64,8860.397,8825.407,8882.8925,702.517382
1589212800,8860.758,8883.6405,8806.147,8901.761,1191.632553
1589213700,8884.309,8856.678,8843.2715,8888.077,1002.147535
1589214600,8856.0915,8520.235,8334.22,8856.637,8506.242977
1589215500,8527.2985,8581.777,8447.584,8629.8075,5402.981868
1589216400,8582.824,8576.7975,8517.8315,8649.9355,2811.995634
1589217300,8574.1255,8534.3355,8465.004,8588.3335,3053.387368
1589218200,8532.5035,8532.0205,8522.087,8594.726,1870.542645
1589219100,8531.5625,8487.8825,8407.273,8581.762,3203.017383
1589220000,8483.9285,8378.995,8281.7775,8514.7035,4698.585699
1589220900,8377.0035,8456.0905,8179.643,8468.802,7638.599782
1589221800,8456.182,8379.649,8345.2575,8509.2985,3458.39413
1589222700,8378.6185,8579.409,8378.0795,8635.0775,3384.292194
1589223600,8583.361,8465.963,8406.575,8583.361,2919.153996
1589224500,8465.8715,8540.7285,8422.467,8556.0535,2270.096385
1589225400,8540.8775,8505.252,8414.0325,8551.6585,2621.282946
1589226300,8505.562,8722.3785,8494.5685,8747.563,4641.550206
1589227200,8729.746,8687.281,8645.5075,8782.2465,3619.059672
1589228100,8685.398,8613.4135,8571.197,8689.1485,2360.674376
1589229000,8614.1135,8635.9495,8545.431,8664.679,1374.424909
1589229900,8634.3075,8609.1805,8584.9745,8645.169,597.282867
1589230800,8609.2635,8643.6845,8609.2635,8674.101,539.521393
1589231700,8644.556,8613.1165,8559.0855,8645.8205,897.011464
1589232600,8613.0305,8535.3115,8523.738,8613.0305,596.114434
1589233500,8535.532,8566.408,8442.1795,8569.29,1712.539687
1589234400,8568.447,8587.2405,8561.926,8606.136,593.109478
1589235300,8584.6515,8534.1125,8505.985,8586.532,663.669387
1589236200,8537.6445,8605.707,8533.02,8624.381,856.294391
1589237100,8606.651,8578.152,8547.902,8609.428,806.494175
1589238000,8579.394,8558.175,8523.74,8584.516,553.415926
1589238900,8558.5155,8502.6155,8478.7555,8560.111,906.535622
1589239800,8504.713,8611.891,8501.976,8618.7045,844.890615
1589240700,8611.1795,8540.8255,8534.0565,8617.3675,686.025787
1589241600,8540.1475,8612.5295,8507.463,8642.9935,1269.578547
1589242500,8612.997,8610.465,8594.153,8653.223,624.808554
1589243400,8611.878,8564.0015,8550.226,8613.8765,667.188998
1589244300,8564.0015,8589.8065,8539.7525,8593.855,622.004273
1589245200,8589.8065,8573.9635,8560.121,8607.1435,695.696787
1589246100,8575.738,8580.7935,8543.1585,8583.4825,611.048864
1589247000,8581.707,8588.5865,8556.916,8596.7615,494.714777
1589247900,8588.5765,8598.141,8584.9875,8622.2285,576.740647
1589248800,8598.1905,8598.954,8578.5055,8616.3055,541.663529
1589249700,8598.954,8593.817,8572.7795,8604.3105,434.727873
1589250600,8593.817,8631.3425,8578.632,8631.8555,506.064773
1589251500,8630.7245,8615.6415,8600.2805,8662.955,1020.354148
1589252400,8615.662,8626.2955,8611.323,8653.4675,468.724834
1589253300,8626.3155,8660.29,8626.3155,8666.275,644.474048
1589254200,8660.28,8703.1825,8635.682,8720.1465,1078.200642
1589255100,8703.1825,8692.6665,8685.2175,8718.145,966.03136
1589256000,8694.7725,8657.9365,8647.4725,8707.4865,837.391474
1589256900,8657.8955,8663.2625,8643.5815,8673.2575,413.640655
1589257800,8662.879,8705.0985,8658.9685,8709.1395,539.77334
1589258700,8705.6415,8680.2485,8679.4525,8728.1305,923.242662
1589259600,8679.9885,8713.3425,8679.9885,8727.8705,585.518532
1589260500,8713.56,8713.168,8706.953,8740.6135,730.222939
1589261400,8713.168,8739.5615,8713.168,8760.711,750.479548
1589262300,8739.261,8709.9025,8698.955,8745.4765,584.071099
1589263200,8708.918,8695.023,8693.008,8740.4795,492.237357
1589264100,8693.831,8652.132,8631.3625,8714.724,1193.294297
1589265000,8651.105,8674.4845,8649.4935,8691.924,580.821107
1589265900,8673.976,8682.52,8649.8765,8683.2325,496.533702
1589266800,8683.0155,8670.4125,8667.961,8697.0555,382.923929
1589267700,8670.393,8614.9275,8597.974,8673.2545,860.969487
1589268600,8613.8465,8610.649,8593.4375,8630.4,842.170431
1589269500,8611.8415,8634.5575,8611.4975,8644.081,699.90446
1589270400,8634.284,8723.545,8613.8405,8733.4245,1520.726978
1589271300,8723.1525,8735.371,8700.36,8742.279,949.529218
1589272200,8738.1055,8706.816,8694.302,8741.784,842.402109
1589273100,8706.759,8726.7935,8693.891,8734.9135,701.324852
1589274000,8725.7675,8773.2705,8725.2775,8803.8275,2293.623357
1589274900,8772.8175,8739.3975,8722.3945,8800.9375,1245.679663
1589275800,8738.7255,8753.866,8730.7115,8760.9895,603.583448
1589276700,8753.287,8763.1875,8753.287,8781.257,606.522845
1589277600,8765.878,8741.9055,8724.751,8797.7815,1031.990725
1589278500,8741.277,8742.923,8710.0755,8757.9735,1090.41289
1589279400,8742.384,8724.659,8714.0755,8760.534,694.069434
1589280300,8724.8215,8756.2695,8724.7915,8764.419,618.333988
1589281200,8756.2355,8747.8705,8733.018,8766.115,527.613018
1589282100,8747.8105,8726.923,8715.3125,8754.945,559.257727
1589283000,8726.923,8746.544,8704.6035,8747.2365,680.881757
1589283900,8746.2245,8778.923,8729.3835,8789.7855,723.96239
1589284800,8778.913,8735.621,8715.989,8795.667,1285.31183
1589285700,8734.6935,8731.738,8721.7735,8746.856,637.445753
1589286600,8730.821,8735.446,8729.4375,8751.432,361.702458
1589287500,8735.8485,8748.038,8722.2035,8755.9105,499.211936
1589288400,8748.0915,8662.512,8638.3575,8757.9755,1874.585675
1589289300,8665.076,8718.145,8663.3225,8720.1035,1153.406437
1589290200,8720.3395,8725.69,8695.6515,8731.882,737.538765
1589291100,8725.0235,8708.19,8691.2025,8725.1275,736.073491
