2021-10-12 15:33:33, 12, 129.5255209300127, 127, -0.007202047654768316, 22584.60149818979
2021-10-12 15:33:46, 27, 2426.4914254100217, 129, -0.00635172501206398, 129883.60442073172
2021-10-12 15:34:05, 49, 5155.34104560003, 120, -0.004105376543068305, 1020698.5863567073
2021-10-12 15:37:24, 274, 7514.157176859973, 127, -0.01267690043442133, 37417.24437404726
2021-10-12 15:37:29, 278, 9853.48665962999, 149, -0.004929146352337628, 187125.2296398628
2021-10-12 15:38:10, 314, 12053.64011497999, 119, -0.006251098215579986, 97627.83685213415
2021-10-12 15:39:00, 352, 14517.240463439954, 117, -0.0035073489677615276, 13480.4662109375
2021-10-12 15:42:50, 546, 16755.10678987009, 173, -0.0052942261463258325, 95753.08675685976
2021-10-12 15:42:54, 551, 18959.4783938001, 174, -0.010066833038155625, 139146.0959508384
2021-10-12 15:43:10, 568, 21488.880956180063, 176, -0.009102505390963904, 25704.91646162824
2021-10-12 15:43:11, 570, 23951.631288620043, 187, -0.005515075002501651, 270655.0002191311
2021-10-12 15:43:12, 571, 26439.799521800043, 191, -0.007342744455104922, 444877.21775914636
2021-10-12 15:43:13, 572, 28491.109296070033, 179, -0.008188924247898705, 186665.72138910062
2021-10-12 15:43:16, 574, 30974.226099500036, 190, -0.005714233646669039, 77606.10060499237
2021-10-12 15:43:20, 577, 33939.960997400034, 196, -0.004712566478950221, 88386.24798494665
2021-10-12 15:43:49, 599, 36460.67401595003, 191, -0.00634453083592944, 172674.3939786585
2021-10-12 15:44:04, 611, 39553.08027523002, 184, -0.008160886277512807, 73328.43388433689
2021-10-12 15:44:08, 614, 41704.80213676002, 194, -0.006332833937755446, 214769.3584222561
2021-10-12 15:57:02, 1490, 43776.53828248991, 202, -0.006600648255609885, 86193.1753310785
2021-10-12 15:57:12, 1503, 46766.08646483991, 202, -0.0026535586249537583, 129494.54153010671
2021-10-12 15:57:16, 1507, 48946.90965222989, 202, -0.001875136320183917, 118634.85272961129
2021-10-12 15:57:25, 1518, 52605.892323879896, 205, -0.004398982503405976, 168896.4391768293
2021-10-12 15:57:27, 1520, 55028.73859368989, 201, -0.005373230794580972, 337952.20520198165
2021-10-12 15:58:07, 1569, 57216.84855888993, 201, -0.007808926120036986, 57607.02526915015
2021-10-12 15:58:08, 1571, 59519.16825017992, 202, -0.003046761344118816, 104768.55622618139
2021-10-12 15:58:15, 1578, 62940.08360550992, 202, -0.008048317781308802, 469287.8254334985
2021-10-12 16:13:25, 2632, 65285.85430915004, 203, -0.0020670539722210026, 82172.83421779725
2021-10-12 16:13:27, 2634, 68124.90706294007, 203, -0.005909611248388524, 75676.46358612805
2021-10-12 16:13:32, 2639, 70342.88660856005, 204, -0.0026851784244815748, 37460.29739900915
2021-10-12 16:13:36, 2644, 72678.91374519005, 204, -0.005051220317439336, 64717.773073075456
2021-10-12 16:13:40, 2649, 76129.5785457801, 205, -0.008278971901390611, 79712.8555926067
2021-10-12 16:37:46, 4379, 78895.21620334996, 201, -0.00891377043955755, 112310.31522008384
2021-10-12 16:38:05, 4402, 82026.30669847003, 197, -0.009736519016143752, 417595.8159536966
2021-10-12 16:38:06, 4403, 85377.32868886001, 196, -0.01054104068657247, 407674.57370426826
2021-10-12 16:38:10, 4407, 87459.48952142999, 204, -0.0037118895751674, 74926.96266911205
